day,district,description,rooms,m2,bathrooms,price,links,house_id
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, Cadore, Milan",3,90m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/104096155/,104096155.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Trebbia, Porta Romana - Medaglie d'Oro, Milan",5+,400m²,3+,"€ 2,200,000",https://www.immobiliare.it/en/annunci/103926883/,103926883.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse via Friuli, Cadore, Milan",5,280m²,3+,"€ 2,400,000",https://www.immobiliare.it/en/annunci/105818195/,105818195.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse via Friuli, Cadore, Milan",5,280m²,3+,"€ 2,400,000",https://www.immobiliare.it/en/annunci/103926205/,103926205.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Serviliano Lattuada 17, Porta Romana - Medaglie d'Oro, Milan",5+,370m²,3+,"€ 3,900,000",https://www.immobiliare.it/en/annunci/103920493/,103920493.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Cadore, Cadore, Milan",5+,275m²,3+,"€ 2,560,000",https://www.immobiliare.it/en/annunci/103867347/,103867347.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Bergamo, Montenero, Milan",5+,850m²,3+,"€ 4,000,000",https://www.immobiliare.it/en/annunci/103835673/,103835673.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Cadore, Cadore, Milan",3,90m²,1,"€ 530,000",https://www.immobiliare.it/en/annunci/103845159/,103845159.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Trebbia 5, Porta Romana - Medaglie d'Oro, Milan",3,160m²,1,"€ 950,000",https://www.immobiliare.it/en/annunci/103794250/,103794250.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Trebbia 5, Porta Romana - Medaglie d'Oro, Milan",3,250m²,3,"€ 1,580,000",https://www.immobiliare.it/en/annunci/103792794/,103792794.0
2024-01-03,porta-romana-cadore-montenero,"Studio viale Monte Nero 50, Montenero, Milan",1,26m²,1,"€ 205,000",https://www.immobiliare.it/en/annunci/106563073/,106563073.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Emilio Caldara 35, Quadronno - Crocetta, Milan",4,139m²,2,"€ 830,000",https://www.immobiliare.it/en/annunci/103751074/,103751074.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat piazza Cinque Giornate 16, Montenero, Milan",2,77m²,1,"€ 488,000",https://www.immobiliare.it/en/annunci/106858597/,106858597.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Lodovico Muratori 48, Porta Romana - Medaglie d'Oro, Milan",2,69m²,1,"€ 430,000",https://www.immobiliare.it/en/annunci/103409976/,103409976.0
2024-01-03,porta-romana-cadore-montenero,"Loft, excellent condition, ground floor, Porta Romana - Medaglie d'Oro, Milan",5,250m²,3,"€ 950,000",https://www.immobiliare.it/en/annunci/103418852/,103418852.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Friuli 8, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 625,000",https://www.immobiliare.it/en/annunci/103357840/,103357840.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat piazzale Libia, Cadore, Milan",3,125m²,1,"€ 1,070,000",https://www.immobiliare.it/en/annunci/103346360/,103346360.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Adige 12, Porta Romana - Medaglie d'Oro, Milan",3,95m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/103297428/,103297428.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Friuli 73, Cadore, Milan",3,105m²,1,"€ 580,000",https://www.immobiliare.it/en/annunci/103109266/,103109266.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",3,80m²,2,"€ 289,000",https://www.immobiliare.it/en/annunci/103112120/,103112120.0
2024-01-03,porta-romana-cadore-montenero,"Loft via Adige, Porta Romana - Medaglie d'Oro, Milan",5,203m²,2,"€ 950,000",https://www.immobiliare.it/en/annunci/103113274/,103113274.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Simone d'Orsenigo 3, Cadore, Milan",3,80m²,2,"€ 460,000",https://www.immobiliare.it/en/annunci/102908272/,102908272.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,110m²,1,"€ 675,000",https://www.immobiliare.it/en/annunci/102911340/,102911340.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse via Simone D'Orsenigo 2, Cadore, Milan",3,115m²,2,"€ 675,000",https://www.immobiliare.it/en/annunci/102883904/,102883904.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Simone D'Orsenigo 2, Cadore, Milan",3,115m²,2,"€ 675,000",https://www.immobiliare.it/en/annunci/102883906/,102883906.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Presolana 5, Montenero, Milan",2,62m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/106298333/,106298333.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Umbria 82, Martini - Insubria, Milan",3,152m²,2,"€ 780,000",https://www.immobiliare.it/en/annunci/105502297/,105502297.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini 40, Montenero, Milan",3,65m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/105714439/,105714439.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Friuli 78, Cadore, Milan",3,70m²,1,"€ 369,000",https://www.immobiliare.it/en/annunci/102474932/,102474932.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat to be refurbished, fourth floor, Porta Romana - Medaglie d'Oro, Milan",4,145m²,3,"€ 890,000",https://www.immobiliare.it/en/annunci/102320112/,102320112.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Umbria 50, Martini - Insubria, Milan",3,150m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/102202236/,102202236.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",2,55m²,1,"€ 490,000",https://www.immobiliare.it/en/annunci/102091934/,102091934.0
2024-01-03,porta-romana-cadore-montenero,"Single family villa via Tito Livio 2, Lodi - Brenta, Milan",3,155m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/102056862/,102056862.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/102037490/,102037490.0
2024-01-03,porta-romana-cadore-montenero,"Studio via Cadore 24, Cadore, Milan",1,20m²,1,"€ 199,000",https://www.immobiliare.it/en/annunci/101901894/,101901894.0
2024-01-03,porta-romana-cadore-montenero,"Building corso Lodi 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 930,000",https://www.immobiliare.it/en/annunci/101721541/,101721541.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat corso Lodi 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 930,000",https://www.immobiliare.it/en/annunci/101729369/,101729369.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Crema, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 400,000",https://www.immobiliare.it/en/annunci/101530873/,101530873.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via San Gerolamo Emiliani 7, Porta Romana - Medaglie d'Oro, Milan",2,70m²,1,"€ 395,000",https://www.immobiliare.it/en/annunci/101484409/,101484409.0
2024-01-03,porta-romana-cadore-montenero,"Apartment viale Angelo Filippetti 35, Quadronno - Crocetta, Milan",5+,211m²,3,"€ 1,378,000",https://www.immobiliare.it/en/annunci/101372823/,101372823.0
2024-01-03,porta-romana-cadore-montenero,"Apartment viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",5+,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/101233675/,101233675.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Atto Vannucci, Porta Romana - Medaglie d'Oro, Milan",5,115m²,3,"€ 790,000",https://www.immobiliare.it/en/annunci/101216263/,101216263.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Mantova 7, Porta Romana - Medaglie d'Oro, Milan",3,79m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/101101371/,101101371.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via SAN GEROLAMO EMILIANI 12, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 425,000",https://www.immobiliare.it/en/annunci/100993447/,100993447.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Adige 20, Porta Romana - Medaglie d'Oro, Milan",3,70m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/100992111/,100992111.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Giulio Romano 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 710,000",https://www.immobiliare.it/en/annunci/100864379/,100864379.0
2024-01-03,porta-romana-cadore-montenero,"Loft via Giuseppe Ripamonti 2, Bocconi, Milan",2,50m²,G,"€ 259,000",https://www.immobiliare.it/en/annunci/100790007/,100790007.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,95m²,2,"€ 610,000",https://www.immobiliare.it/en/annunci/100562516/,100562516.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat good condition, second floor, Porta Romana - Medaglie d'Oro, Milan",3,90m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/100427094/,100427094.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Lodovico Muratori 15, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 299,000",https://www.immobiliare.it/en/annunci/100318012/,100318012.0
2024-01-03,porta-romana-cadore-montenero,"Studio via simone d'orsenigo 11, Cadore, Milan",1,40m²,1,"€ 299,000",https://www.immobiliare.it/en/annunci/105062173/,105062173.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Umbria 66, Martini - Insubria, Milan",2,36m²,1,"€ 280,000",https://www.immobiliare.it/en/annunci/99799586/,99799586.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Muratori 30, Porta Romana - Medaglie d'Oro, Milan",5,195m²,2,"€ 1,295,000",https://www.immobiliare.it/en/annunci/99554470/,99554470.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Giorgio Vasari 19, Porta Romana - Medaglie d'Oro, Milan",3,119m²,2,"€ 949,000",https://www.immobiliare.it/en/annunci/100654879/,100654879.0
2024-01-03,porta-romana-cadore-montenero,"Building via Lazzaro Papi 2, Porta Romana - Medaglie d'Oro, Milan",5+,950m²,3+,"€ 6,500,000",https://www.immobiliare.it/en/annunci/99547482/,99547482.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Angelo Filippetti 28, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 650,000",https://www.immobiliare.it/en/annunci/99010862/,99010862.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Giuseppe Ripamonti 21, Porta Romana - Medaglie d'Oro, Milan",3,115m²,2,"€ 790,000",https://www.immobiliare.it/en/annunci/99382966/,99382966.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 680,000",https://www.immobiliare.it/en/annunci/98825122/,98825122.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat new, third floor, Montenero, Milan",3,107m²,2,"€ 972,000",https://www.immobiliare.it/en/annunci/98383768/,98383768.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Friuli 51, Cadore, Milan",3,130m²,2,"€ 935,000",https://www.immobiliare.it/en/annunci/98280218/,98280218.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Giulio Romano 15, Porta Romana - Medaglie d'Oro, Milan",2,103m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/101299277/,101299277.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Montenero, Montenero, Milan",,,,"€ 550,000",https://www.immobiliare.it/en/annunci/98078400/,98078400.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Francesco Burlamacchi 16, Porta Romana - Medaglie d'Oro, Milan",3,77m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/100297648/,100297648.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,95m²,2,"€ 610,000",https://www.immobiliare.it/en/annunci/97564580/,97564580.0
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Umbria 64, Martini - Insubria, Milan",2,50m²,1,"€ 325,000",https://www.immobiliare.it/en/annunci/108349979/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Carlo Botta 39, Porta Romana - Medaglie d'Oro, Milan",2,68m²,1,"€ 399,000",https://www.immobiliare.it/en/annunci/108346881/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse viale Monte Nero, Montenero, Milan",4,140m²,2,"€ 1,100,000",https://www.immobiliare.it/en/annunci/108337689/,
2023-12-29,porta-romana-cadore-montenero,"Loft viale Umbria, Martini - Insubria, Milan",1,60m²,1,"€ 290,000",https://www.immobiliare.it/en/annunci/108340651/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Adige, Porta Romana - Medaglie d'Oro, Milan",5,283m²,3+,"€ 1,690,000",https://www.immobiliare.it/en/annunci/108317131/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Umbria 58, Martini - Insubria, Milan",2,42m²,1,"€ 315,000",https://www.immobiliare.it/en/annunci/108316261/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Carlo Botta 39, Porta Romana - Medaglie d'Oro, Milan",2,68m²,1,"€ 399,000",https://www.immobiliare.it/en/annunci/108346869/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Umbria 64, Martini - Insubria, Milan",2,61m²,1,"€ 272,000",https://www.immobiliare.it/en/annunci/108276083/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Maestri Campionesi, 15, Cadore, Milan",5,190m²,3,"€ 2,100,000",https://www.immobiliare.it/en/annunci/108282709/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Monte Nero, Montenero, Milan",3,90m²,1,"€ 530,000",https://www.immobiliare.it/en/annunci/108258673/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Perugino, Cadore, Milan",2,40m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/108250303/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Amatore Antonio Sciesa, Montenero, Milan",3,90m²,1,"€ 549,000",https://www.immobiliare.it/en/annunci/108254627/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Pietro Colletta, Porta Romana - Medaglie d'Oro, Milan",4,150m²,2,"€ 1,200,000",https://www.immobiliare.it/en/annunci/108252481/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Lazzaro Papi, Porta Romana - Medaglie d'Oro, Milan",3,105m²,2,"€ 825,000",https://www.immobiliare.it/en/annunci/108253043/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Pietro Colletta 18, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/108229415/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2,50m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/108233895/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Carlo Foldi 6, Cadore, Milan",2,64m²,1,"€ 480,000",https://www.immobiliare.it/en/annunci/108230739/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Carlo Botta, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 225,000",https://www.immobiliare.it/en/annunci/108234033/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Morosini, Montenero, Milan",2,81m²,1,"€ 590,000",https://www.immobiliare.it/en/annunci/108215535/,
2023-12-29,porta-romana-cadore-montenero,"Loft via Lodovico Muratori 55, Porta Romana - Medaglie d'Oro, Milan",2,51m²,1,"€ 295,000",https://www.immobiliare.it/en/annunci/108207411/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Sassoferrato 2, Porta Romana - Medaglie d'Oro, Milan",4,110m²,2,"€ 695,000",https://www.immobiliare.it/en/annunci/108200877/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Crema 29, Porta Romana - Medaglie d'Oro, Milan",2,70m²,2,"€ 600,000",https://www.immobiliare.it/en/annunci/108210285/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Umbria 56, Martini - Insubria, Milan",2,70m²,1,"€ 330,000",https://www.immobiliare.it/en/annunci/108192331/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Umbria, Martini - Insubria, Milan",2,60m²,1,"€ 310,000",https://www.immobiliare.it/en/annunci/108271225/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Friuli 23, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 320,000",https://www.immobiliare.it/en/annunci/108153817/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Lodovico Muratori 42, Porta Romana - Medaglie d'Oro, Milan",2,75m²,1,"€ 520,000",https://www.immobiliare.it/en/annunci/108115699/,
2023-12-29,porta-romana-cadore-montenero,"Studio via Antonio Fogazzaro 8, Montenero, Milan",1,25m²,1,"€ 280,000",https://www.immobiliare.it/en/annunci/108108057/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Passo Buole, Porta Romana - Medaglie d'Oro, Milan",2,51m²,4,"€ 359,000",https://www.immobiliare.it/en/annunci/108129175/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Perugino 20, Cadore, Milan",2,40m²,1,"€ 278,000",https://www.immobiliare.it/en/annunci/108105077/,
2023-12-29,porta-romana-cadore-montenero,"Apartment viale Sabotino 12/a, Porta Romana - Medaglie d'Oro, Milan",5+,245m²,2,"€ 2,550,000",https://www.immobiliare.it/en/annunci/108094879/,
2023-12-29,porta-romana-cadore-montenero,"Apartment viale Sabotino 19/2, Porta Romana - Medaglie d'Oro, Milan",5+,233m²,2,"€ 2,450,000",https://www.immobiliare.it/en/annunci/108089015/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",3,105m²,2,"€ 590,000",https://www.immobiliare.it/en/annunci/108101521/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Friuli 45, Cadore, Milan",4,155m²,3,"€ 1,250,000",https://www.immobiliare.it/en/annunci/108065199/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Umbria 60, Martini - Insubria, Milan",1,25m²,1,"€ 229,000",https://www.immobiliare.it/en/annunci/108073693/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Friuli, Cadore, Milan",3,125m²,2,"€ 920,000",https://www.immobiliare.it/en/annunci/108076445/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Cadore 22, Cadore, Milan",2,69m²,1,"€ 439,000",https://www.immobiliare.it/en/annunci/108031643/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Crema 17, Porta Romana - Medaglie d'Oro, Milan",4,95m²,1,"€ 635,000",https://www.immobiliare.it/en/annunci/108033625/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Presolana 8, Montenero, Milan",5+,155m²,3,"€ 1,350,000",https://www.immobiliare.it/en/annunci/108050027/,
